key,IsWinner,MMR,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date
117367834,0,11520,95,78,19,59,15,46,207287,380380,65394,44525,83362,46209,7,7/14/2017
117423768,1,8267,125,111,38,73,19,65,196827,499779,0,18800,0,106686,25,7/14/2017
117423768,0,9350,115,60,19,41,39,23,130391,505445,0,34848,0,75565,26,7/14/2017
117454592,1,11550,110,118,30,87,8,69,199856,389163,99327,68391,86139,71880,11,7/14/2017
117454592,0,11783,95,27,8,19,31,12,204591,348359,34520,32772,101918,46830,5,7/14/2017
117363597,1,9894,110,117,29,88,21,73,239352,263151,159296,11314,0,83742,7,7/14/2017
117363597,0,8611,105,81,21,60,29,34,276408,279346,109613,9235,0,58158,6,7/14/2017
117676231,1,9314,105,81,21,57,18,30,176529,194770,5215,23361,37985,65687,12,7/14/2017
117676231,0,8886,100,48,17,29,23,36,129657,307221,4299,33984,150044,55308,1,7/14/2017
117364546,1,8455,125,170,53,117,28,61,286534,530173,0,52829,90435,100159,16,7/14/2017
117364546,0,5673,115,61,24,37,53,14,237554,467619,0,67265,185551,78068,24,7/14/2017
117368252,1,9851,75,44,13,31,4,32,68214,163801,32725,10463,18491,36370,8,7/14/2017
117368252,0,9938,55,10,3,6,14,14,58346,105062,7559,9051,28702,19179,3,7/14/2017
117368517,1,10904,100,68,15,53,18,36,268966,301650,154507,25353,182898,41319,5,7/14/2017
117368517,0,10541,95,73,16,54,15,40,308062,171141,96004,46641,71817,37914,3,7/14/2017
120412538,1,10052,115,110,27,83,21,53,214829,468823,155878,9947,93744,82427,8,7/14/2017
120412538,0,9926,110,82,21,61,29,34,258235,318128,103214,19224,0,69203,10,7/14/2017
117578577,1,13884,100,126,29,97,4,93,175905,248148,0,11733,53252,57703,24,7/14/2017
117578577,0,13643,85,17,4,13,29,7,129373,214295,7211,44928,112840,36173,11,7/14/2017
117363629,1,14588,110,93,28,64,24,40,301330,317353,71526,62171,183301,68213,4,7/14/2017
117363629,0,13971,110,80,23,57,29,48,279709,297681,126437,26957,180907,69522,7,7/14/2017
117363771,1,12391,110,98,30,67,9,71,221348,437556,0,64947,60450,71229,5,7/14/2017
117363771,0,12010,90,24,8,15,32,12,153140,326451,0,33571,136135,43873,4,7/14/2017
117363630,1,11109,110,82,25,57,14,47,168593,314214,66236,31279,0,72557,12,7/14/2017
117363630,0,10328,100,52,14,38,25,30,116340,242262,40010,0,43154,53377,7,7/14/2017
118833220,1,11195,85,97,31,66,7,65,140692,188657,6714,21785,28788,38309,9,7/14/2017
118833220,0,10958,65,24,7,17,31,11,93303,72170,763,17284,54727,21583,2,7/14/2017
118838540,1,8978,110,74,20,54,29,29,177067,568747,127480,7869,0,74558,6,7/14/2017
118838540,0,9470,115,92,27,65,20,63,202170,330035,84853,21537,0,79636,17,7/14/2017
117363845,1,9204,100,108,26,82,4,95,184987,384625,49384,0,0,58048,8,7/14/2017
117363845,0,9027,90,10,4,6,26,9,110091,387914,36948,26261,0,41227,2,7/14/2017
117455431,1,12396,100,42,12,30,11,30,142966,387660,0,17394,49411,55039,14,7/14/2017
117455431,0,11796,90,35,9,25,12,41,114646,368469,5250,62587,90295,40531,10,7/14/2017
117905148,1,11181,105,64,16,48,13,52,194048,407111,98532,52309,0,60642,18,7/14/2017
117905148,0,10890,95,40,13,27,17,26,183551,399991,128224,11565,0,44994,16,7/14/2017
117973433,1,10605,100,132,32,100,12,65,136910,288903,0,24945,40243,57472,7,7/14/2017
117973433,0,10087,85,40,11,29,33,17,84410,195991,0,46380,91290,40968,4,7/14/2017
117424197,1,10478,105,138,36,102,27,61,190119,204971,0,14143,67932,65469,9,7/14/2017
117424197,0,10480,95,92,25,67,37,41,141491,170950,0,42583,61957,44262,7,7/14/2017
120446064,1,11067,130,103,28,75,22,58,281900,644005,126386,2390,0,111476,23,7/14/2017
120446064,0,11258,125,68,22,46,28,29,196329,750974,102817,8550,94651,106252,11,7/14/2017
117378333,1,11181,100,79,23,56,10,56,226747,297297,82438,34502,83214,61416,7,7/14/2017
117378333,0,12383,85,29,10,19,23,18,164464,168504,60356,20570,150230,40773,5,7/14/2017
117403271,1,10117,120,72,25,47,26,39,216778,490817,0,66655,53310,92403,18,7/14/2017
117403271,0,10368,120,76,26,50,26,36,217859,662464,0,54444,184520,94283,10,7/14/2017
117566405,1,9970,110,63,22,41,14,31,150293,446628,51549,50573,127096,71214,11,7/14/2017
117566405,0,9020,100,43,13,30,22,21,161111,258566,31401,17571,51020,53851,6,7/14/2017
117992430,1,10153,115,134,31,103,26,60,243813,340727,141708,32219,0,80445,10,7/14/2017
117992430,0,10539,115,94,25,69,31,42,235215,303330,100037,27820,0,80286,12,7/14/2017
117567711,1,12004,105,77,21,56,12,42,157546,239430,107723,31813,39505,63443,22,7/14/2017
117567711,0,11740,95,46,12,34,21,31,158149,336911,53061,44959,106753,49443,6,7/14/2017
117604266,1,10962,100,88,23,65,11,54,110669,169746,59600,9458,39504,54315,24,7/14/2017
117604266,0,10475,90,40,11,29,23,14,106461,259253,39412,0,41829,42326,9,7/14/2017
117382351,1,9498,110,68,15,52,9,41,270327,241758,62848,57693,156461,63350,55,7/14/2017
117382351,0,9186,100,40,9,31,15,30,238190,230561,125537,57849,208539,51106,20,7/14/2017
117363615,1,12581,110,124,33,91,24,46,213809,399372,65372,37019,0,77160,7,7/14/2017
117363615,0,13301,110,85,23,62,35,31,207921,390033,70065,31510,69131,67055,13,7/14/2017
118046966,1,11383,90,56,11,44,9,67,194138,234034,75129,50709,57222,45238,11,7/14/2017
118046966,0,10119,90,29,8,21,13,17,157089,158856,74828,34268,108133,43385,6,7/14/2017
117674844,1,11317,105,125,30,95,17,84,165307,188215,24320,29749,54608,62714,19,7/14/2017
117674844,0,11942,90,60,15,44,30,29,156502,232145,21066,41092,55419,43313,0,7/14/2017
119227255,1,10300,105,94,30,64,16,55,174613,402477,3726,49382,163234,68522,9,7/14/2017
119227255,0,10685,100,48,15,33,31,18,228954,371299,0,27787,129227,49535,3,7/14/2017
117363860,1,11384,90,37,12,25,8,28,88874,271444,17470,24959,0,50431,12,7/14/2017
117363860,0,12595,75,29,8,21,12,23,69496,212468,0,13925,24412,34305,10,7/14/2017
117452150,1,12086,125,167,42,125,31,57,365109,513352,118619,82403,232606,104104,11,7/14/2017
117452150,0,12457,120,114,31,83,42,31,399412,435653,99545,113416,136956,91675,19,7/14/2017
117479361,1,12083,105,112,29,83,15,68,196700,281597,97201,52441,58085,69574,5,7/14/2017
117479361,0,12757,95,62,14,48,29,22,169003,186173,72904,38271,44111,50319,5,7/14/2017
117368451,1,10306,105,80,26,54,8,47,128320,376059,0,38004,69583,63987,13,7/14/2017
117368451,0,11250,95,20,8,12,26,11,100424,311401,0,25801,42061,50282,4,7/14/2017
118028695,1,8314,110,114,28,86,19,66,257954,241999,74562,21976,199706,66908,11,7/14/2017
118028695,0,9312,100,73,15,57,28,24,259141,338670,132382,58872,209180,51650,3,7/14/2017
119883472,1,13890,110,100,24,76,21,54,269836,405400,126502,12590,0,71445,4,7/14/2017
119883472,0,14124,105,83,21,62,24,38,220270,338450,182706,15000,0,66238,17,7/14/2017
118669898,1,9023,110,43,17,26,16,23,193381,499980,45586,34133,87728,74944,6,7/14/2017
118669898,0,8740,100,38,15,23,17,25,174703,279054,23584,37620,114615,51638,4,7/14/2017
117363757,1,11864,115,102,34,68,24,57,177178,405717,17686,13551,0,85823,10,7/14/2017
117363757,0,11887,105,70,24,44,34,39,162720,335629,0,48974,0,66671,12,7/14/2017
117363648,1,9560,90,112,29,83,7,90,194387,185132,0,23226,34270,45626,8,7/14/2017
117363648,0,11619,75,23,7,16,30,9,96071,166078,2012,28505,151679,32480,10,7/14/2017
117363684,1,9828,90,87,22,65,3,81,148914,234197,106166,13456,41321,55472,11,7/14/2017
117363684,0,9896,75,14,3,11,22,11,142249,244172,48165,13410,0,31259,1,7/14/2017
121542751,1,9762,105,105,26,79,11,88,188677,457725,0,58773,146201,67536,2,7/14/2017
121542751,0,11194,95,36,11,25,27,25,142720,327577,2282,29790,65239,45911,2,7/14/2017
117363657,1,12463,105,86,23,63,9,48,166721,511143,30964,23740,71769,64152,15,7/14/2017
117363657,0,12569,100,31,9,22,23,17,165456,402759,27010,13296,57711,49893,13,7/14/2017
117528843,1,8370,120,95,26,69,30,61,212115,369847,77537,20772,81484,92531,12,7/14/2017
117528843,0,8482,115,121,29,92,27,58,198456,390172,70343,12522,75347,84527,4,7/14/2017
121801036,1,8023,110,127,35,92,26,63,211876,202851,99139,0,0,75815,6,7/14/2017
121801036,0,7984,105,96,24,71,35,74,231604,251055,70676,0,0,60625,5,7/14/2017
117363662,1,13040,85,101,25,76,3,85,171548,197258,57586,42591,78317,40928,4,7/14/2017
117363662,0,12784,65,8,2,6,25,5,106722,120274,51298,26841,96974,24201,0,7/14/2017
118059329,1,10676,105,85,24,61,11,36,172562,311710,0,30865,55650,60007,25,7/14/2017
118059329,0,11572,95,35,9,25,24,25,143998,355315,0,28547,65451,45886,8,7/14/2017
118399660,1,10849,105,87,22,65,15,54,197562,298821,87222,28202,165683,62317,10,7/14/2017
118399660,0,10203,105,57,14,43,22,31,264096,361887,50018,52754,93217,60669,10,7/14/2017
117371710,1,11684,105,116,40,76,12,78,143731,447626,0,9419,0,65354,6,7/14/2017
117371710,0,10590,85,33,11,22,40,11,97001,245360,0,16578,0,42089,2,7/14/2017
117997052,1,10702,110,155,35,120,14,83,307479,283535,67930,19772,126012,66371,10,7/14/2017
117997052,0,11067,100,58,14,44,36,20,193481,240886,107742,33309,142774,50699,6,7/14/2017
117704568,1,10105,100,57,17,40,13,44,141480,367425,41975,48574,74315,60495,13,7/14/2017
117704568,0,10420,100,50,13,37,17,33,171874,331118,64514,28015,74296,53841,1,7/14/2017
118533020,1,10870,100,72,19,53,7,51,163833,333074,60671,53356,128668,57826,7,7/14/2017
118533020,0,12065,90,27,7,20,19,14,190787,318948,56907,18317,55626,41377,2,7/14/2017
118046138,1,11319,95,108,29,79,9,54,110544,265987,33511,8056,0,53367,7,7/14/2017
118046138,0,11329,75,19,8,10,29,13,89225,176561,34900,0,0,34778,5,7/14/2017
118768556,1,13937,110,125,36,87,21,61,208114,389236,42643,32316,0,72845,16,7/14/2017
118768556,0,14448,105,71,18,51,39,27,172752,328304,23343,14371,0,58496,15,7/14/2017
117363674,1,9730,105,104,25,79,10,81,168972,327073,141758,18963,0,62898,6,7/14/2017
117363674,0,10051,90,28,9,19,25,18,181014,331075,38457,23749,0,43505,0,7/14/2017
119987189,1,6948,105,80,24,56,14,48,221614,254877,40030,20910,57311,51640,9,7/14/2017
119987189,0,7277,95,40,11,29,25,18,121436,179539,63875,28352,131461,42387,6,7/14/2017
117363711,1,10719,110,58,14,43,12,29,202919,443841,51048,51937,161194,71830,13,7/14/2017
117363711,0,11064,110,44,12,32,15,29,203789,416698,63682,5177,148399,64659,12,7/14/2017
119528288,1,10798,105,69,16,53,6,53,197762,545312,42880,19686,41102,64792,19,7/14/2017
119528288,0,11336,95,21,6,15,16,17,112166,527324,55218,61434,89087,46474,3,7/14/2017
117363655,1,12378,100,140,32,108,16,71,250007,183824,63925,32388,113238,47252,6,7/14/2017
117363655,0,13090,90,59,16,43,32,19,154079,159551,92366,34027,148248,39103,2,7/14/2017
117703821,1,12811,120,105,30,73,18,74,245227,602537,132625,10879,0,87971,11,7/14/2017
117703821,0,12239,120,65,18,47,33,28,216763,540120,61340,0,0,87136,11,7/14/2017
117577186,1,14352,105,68,16,52,11,43,235600,323221,92580,81302,132026,54960,30,7/14/2017
117577186,0,13530,105,50,11,39,16,37,185826,389166,31151,85178,180046,55858,5,7/14/2017
120015336,1,11726,115,138,36,102,11,89,195128,394311,44499,54646,114789,86221,20,7/14/2017
120015336,0,10828,105,34,11,23,36,17,167733,319048,22378,41183,66712,60805,10,7/14/2017
117363687,1,10987,85,39,13,25,7,33,86173,231604,41822,18603,52178,34701,3,7/14/2017
117363687,0,10359,75,22,7,15,18,17,116974,156830,26333,2401,47516,31799,1,7/14/2017
117413477,1,10772,100,78,27,49,10,48,114129,322541,0,22091,44610,58020,7,7/14/2017
117413477,0,10984,85,33,10,23,28,18,97285,252522,0,10008,48151,42653,5,7/14/2017
117363681,1,11376,110,84,21,63,11,54,198283,377393,74350,19933,51301,72423,30,7/14/2017
117363681,0,12314,100,41,11,30,21,20,154247,391414,68055,39904,72677,53276,10,7/14/2017
117364397,1,9199,115,100,33,67,36,38,242183,405848,88692,27977,102769,77126,26,7/14/2017
117364397,0,7964,110,132,36,96,35,45,256054,527142,111712,15477,110469,70879,7,7/14/2017
117427050,1,12149,115,75,20,55,17,32,233500,436579,135503,34445,119771,76684,12,7/14/2017
117427050,0,12251,115,67,17,50,20,36,260860,459492,96625,31473,76351,82659,12,7/14/2017
117795328,1,11474,105,105,30,75,13,69,228206,414588,74435,18643,95744,68471,4,7/14/2017
117795328,0,12209,95,44,12,32,31,18,151625,312754,77587,60681,67069,49701,1,7/14/2017
119067254,1,8215,120,152,42,110,20,81,211399,584479,0,40820,0,94169,5,7/14/2017
119067254,0,7829,120,54,19,35,42,21,212332,677011,0,30661,0,86261,4,7/14/2017
117363695,1,11280,110,86,30,56,24,46,177708,379283,0,54132,62989,74299,21,7/14/2017
117363695,0,11935,105,67,24,43,30,23,180866,355627,0,33777,66813,66458,3,7/14/2017
117473736,1,9777,120,124,35,89,27,55,269945,622063,109212,34511,107560,93416,12,7/14/2017
117473736,0,10342,115,79,24,53,35,28,276298,441965,103015,22602,0,79368,27,7/14/2017
117363704,1,9631,115,77,26,51,33,34,161632,335811,0,40931,0,80484,30,7/14/2017
117363704,0,9311,110,98,33,65,27,39,185125,371295,0,11951,0,73989,11,7/14/2017
117669053,1,10205,115,90,23,67,19,44,228935,331188,82725,44805,157246,77792,12,7/14/2017
117669053,0,9555,110,65,19,46,24,35,211366,434324,65399,63708,152119,69214,5,7/14/2017
119038401,1,9202,100,80,24,56,9,53,161907,323057,87323,11937,0,60686,12,7/14/2017
119038401,0,9218,85,31,9,22,26,16,131952,227607,65252,8296,0,39880,3,7/14/2017
119092423,1,9561,115,130,33,97,13,60,216618,421838,102095,34628,63032,78313,9,7/14/2017
119092423,0,10267,100,43,13,30,33,21,166624,338006,63024,45703,69729,54752,8,7/14/2017
120088557,1,9015,105,108,35,73,25,37,176629,171176,39833,18290,69472,53615,10,7/14/2017
120088557,0,8552,100,63,25,38,36,24,172054,169501,15091,9570,61312,50143,3,7/14/2017
121774731,1,8234,125,152,45,107,29,69,358507,507506,98440,41308,112449,93857,3,7/14/2017
121774731,0,8144,125,99,28,71,47,36,341409,647985,188328,86337,133287,109336,21,7/14/2017
117787306,1,11001,105,48,15,33,18,27,165409,353833,59072,55366,120971,62354,8,7/14/2017
117787306,0,10538,105,58,18,40,15,40,177588,354414,7327,39441,73622,61333,4,7/14/2017
117566361,1,13046,105,111,31,80,7,76,192533,463349,86201,30414,0,64123,4,7/14/2017
117566361,0,13521,95,24,7,17,31,12,130255,399244,61251,6727,0,51736,3,7/14/2017
120900820,1,9368,110,93,27,66,24,41,226533,312916,75718,40927,144167,73937,21,7/14/2017
120900820,0,9395,105,93,24,69,27,39,200924,496625,35519,33921,84728,64399,2,7/14/2017
117363700,1,11859,80,54,15,39,7,46,113620,258542,68525,3953,0,39129,14,7/14/2017
117363700,0,13105,65,27,7,20,15,21,114591,180409,49640,22291,82175,25241,5,7/14/2017
120206941,1,9987,100,73,20,53,10,45,152689,403623,42742,31953,71741,58378,8,7/14/2017
120206941,0,10237,90,33,10,23,20,20,138262,266680,52825,34180,57954,44070,3,7/14/2017
117363764,1,13385,105,115,27,88,13,65,187910,244158,93148,20976,60128,66000,21,7/14/2017
117363764,0,13670,100,54,12,42,27,22,201651,356662,63882,23455,70690,56003,16,7/14/2017
117584833,1,10720,105,139,31,108,12,85,265593,205395,154412,33235,139825,60168,3,7/14/2017
117584833,0,10661,95,50,12,38,32,21,254625,198329,71975,15761,94501,44088,4,7/14/2017
118245488,1,9126,110,168,48,120,32,65,278697,266775,34927,41069,86621,79278,5,7/14/2017
118245488,0,8955,110,101,31,70,49,40,233245,244755,0,32202,156701,70323,13,7/14/2017
117646688,1,11401,100,123,32,91,7,75,229480,275521,95430,41176,56262,54727,0,7/14/2017
117646688,0,11429,90,22,6,16,32,13,170375,204791,85066,47331,158398,40412,16,7/14/2017
122523323,1,10424,105,130,38,92,32,48,197946,218348,0,76755,120408,69906,11,7/14/2017
122523323,0,9691,100,117,31,86,38,31,197216,242306,0,40542,145468,53947,10,7/14/2017
117473928,1,11634,110,120,34,86,10,79,182156,283514,29838,0,62482,70762,13,7/14/2017
117473928,0,11296,95,36,10,26,35,21,108590,309711,35943,10294,49752,47875,10,7/14/2017
117363726,1,8363,85,88,31,57,5,83,108366,214085,85819,7262,0,40486,8,7/14/2017
117363726,0,9035,70,18,5,13,31,11,111257,171401,36436,0,0,26812,2,7/14/2017
117363739,1,10378,110,106,31,75,21,53,235846,315726,64437,23511,53936,67527,17,7/14/2017
117363739,0,9267,105,65,21,44,31,29,221669,299549,48866,67599,99438,59508,26,7/14/2017
118751357,1,12132,105,132,36,96,29,51,192496,163624,3493,34095,73757,56046,9,7/14/2017
118751357,0,12228,100,105,28,77,36,57,185394,123324,1550,23690,71429,49643,2,7/14/2017
117586411,1,10481,100,91,24,67,5,69,140020,259379,126278,30361,113948,57138,14,7/14/2017
117586411,0,11298,90,13,4,8,24,17,140780,330412,29201,15256,64620,41664,3,7/14/2017
117373114,1,12027,105,102,29,73,7,61,135178,431172,0,51876,86239,65971,8,7/14/2017
117373114,0,11929,85,23,7,16,29,11,91480,265131,2263,17836,70940,41249,1,7/14/2017
118902302,1,8830,100,50,17,33,12,32,146951,306399,49946,44282,140500,58187,5,7/14/2017
118902302,0,7145,95,33,12,21,17,16,171797,224488,27923,24967,47209,47071,3,7/14/2017
117723620,1,10632,110,79,31,48,9,50,143568,526503,12902,36096,0,72005,0,7/14/2017
117723620,0,11382,95,23,8,15,31,13,120215,258358,21468,0,0,47722,2,7/14/2017
117363750,1,9528,90,174,40,134,5,154,209432,203865,125781,24088,82400,48088,6,7/14/2017
117363750,0,9384,70,15,5,10,40,7,154851,127332,33299,18700,132149,27782,5,7/14/2017
119537882,1,9923,115,92,24,66,25,42,292787,345851,85745,28588,83406,77668,8,7/14/2017
119537882,0,8189,110,100,25,75,24,38,185895,423387,111004,44098,139197,67753,1,7/14/2017
118142690,1,10399,95,120,29,91,4,101,186668,235866,65215,10492,43339,50568,8,7/14/2017
118142690,0,9543,80,19,4,15,29,12,118334,239947,86233,3047,63485,34357,2,7/14/2017
118849328,1,10163,105,155,48,107,11,103,222081,253643,58003,1535,0,55121,10,7/14/2017
118849328,0,10059,90,29,11,18,48,15,157610,172298,37230,33484,0,37856,2,7/14/2017
117374521,1,11931,105,120,32,88,20,101,209929,223061,62746,33977,59726,62351,6,7/14/2017
117374521,0,11564,90,76,20,56,32,34,197225,208022,52974,36563,82595,44959,1,7/14/2017
117533119,1,11566,125,123,28,95,24,66,382908,677688,213337,13073,0,99019,10,7/14/2017
117533119,0,12398,115,90,23,67,28,57,276695,486570,207453,72339,0,76055,24,7/14/2017
117363752,1,12280,110,79,19,60,10,53,175977,405233,49365,13097,64570,67848,19,7/14/2017
117363752,0,13159,105,40,10,30,19,19,166802,545069,103609,26884,80813,64001,4,7/14/2017
119894345,1,10959,110,151,41,110,26,51,225045,250194,135509,38303,0,71181,18,7/14/2017
119894345,0,10669,105,94,25,69,41,22,277541,298351,62459,62003,0,63601,9,7/14/2017
117595444,1,10685,100,88,21,67,8,73,197041,292834,138003,0,0,54523,19,7/14/2017
117595444,0,11625,90,27,8,19,21,16,157707,329820,86823,22877,0,40285,5,7/14/2017
117387118,1,11975,105,101,26,75,10,67,180015,421415,80981,17007,67969,65054,21,7/14/2017
117387118,0,11918,100,38,10,28,26,17,164331,415043,45567,24722,137410,56577,3,7/14/2017
117641538,1,8801,115,79,22,54,12,52,201174,414638,25278,52972,124397,77767,13,7/14/2017
117641538,0,8746,105,47,12,35,23,19,185067,412278,21348,34827,123095,61166,14,7/14/2017
118153696,1,10460,95,124,31,93,8,82,160407,137060,71151,24858,36546,52290,15,7/14/2017
118153696,0,9373,80,26,5,17,31,12,134980,205553,44787,23633,0,35415,4,7/14/2017
117405063,1,11049,110,92,28,64,20,45,204080,233571,35594,42399,68967,76133,13,7/14/2017
117405063,0,11659,100,58,19,39,29,23,166266,290506,23741,65486,88500,58903,3,7/14/2017
118354445,1,8783,105,98,28,70,16,49,223475,308567,93158,12014,187283,63897,7,7/14/2017
118354445,0,8878,100,49,15,32,28,17,257400,352519,56620,14659,80071,47739,6,7/14/2017
117468584,1,7744,120,101,36,62,24,59,216815,377560,35581,0,94267,86714,15,7/14/2017
117468584,0,9029,115,59,23,35,39,14,190468,433909,34552,61712,0,75702,23,7/14/2017
118817112,1,9730,105,67,20,47,22,27,175618,292682,68323,70641,135641,62952,10,7/14/2017
118817112,0,11751,105,86,21,64,20,47,260598,321319,65326,47497,78955,62580,3,7/14/2017
120436136,1,12452,100,62,16,46,14,50,144744,272577,124697,18135,0,56226,28,7/14/2017
120436136,0,12095,95,54,14,40,16,24,172981,324585,79687,1179,0,49982,13,7/14/2017
121757588,1,13841,100,132,29,103,7,89,175301,214091,80753,43234,121983,53306,22,7/14/2017
121757588,0,13698,80,26,6,20,29,18,143124,257195,65929,8413,85118,35309,2,7/14/2017
118472394,1,12850,105,79,22,57,9,51,168645,232910,95146,71757,0,67320,22,7/14/2017
118472394,0,13141,95,39,9,30,22,21,150684,303171,86803,0,0,49371,4,7/14/2017
117363797,1,14390,110,85,24,61,8,68,298465,383761,183675,49579,210390,69279,12,7/14/2017
117363797,0,13863,110,37,7,29,24,28,298509,348548,165769,24957,100824,66046,20,7/14/2017
117363830,1,10175,95,67,15,52,8,62,149879,204192,75649,15620,54937,49005,8,7/14/2017
117363830,0,10835,80,37,8,29,15,31,136161,169436,59788,33044,68530,32966,2,7/14/2017
118771449,1,10799,105,109,30,79,20,43,199364,305299,86780,46540,70413,63879,14,7/14/2017
118771449,0,10831,100,72,20,52,30,35,189795,295536,43511,38088,76448,52183,2,7/14/2017
117381894,1,13741,115,96,26,70,21,51,310359,487316,164874,7671,114767,74098,12,7/14/2017
117381894,0,12964,110,83,21,62,26,56,314491,396998,157956,62767,129316,63401,16,7/14/2017
117375649,1,10545,110,77,18,59,14,72,176054,284771,105365,13939,58994,75825,13,7/14/2017
117375649,0,10234,105,40,14,26,19,24,155463,327653,46150,15959,61178,63731,12,7/14/2017
